cif name= ./1522045.cif
./1522045.cif
Full Formula (Pr10 Mo64 O108)
Reduced Formula: Pr5(Mo16O27)2
abc   :  10.177000   9.117100  22.880000
angles:  90.000000 105.186000  90.000000
Sites (182)
  #  SP          a        b        c
---  ----  -------  -------  -------
O1 : [ 3.75893855  9.20006561 14.38800732] : 119
!!!atention to nb coordination!!!
         [2.562043211516984, 2.424037206842966, 2.4246952042670697, 2.637251848144471, 2.5605514788957473, 2.932066264400221, 2.928841653331928, 2.6921842855471323, 2.831970292095539, 2.839346375640153, 2.9216531865542144, 3.2352337504293938]
         [2.562043211516987, 2.4240372068429648, 2.4246952042670697, 2.637251848144471, 2.560551478895746, 2.9320662644002207, 2.9288416533319284, 2.6921842855471314, 2.831970292095538, 2.839346375640153, 2.9216531865542144, 3.235233750429394]

ce_symbol  = AC:12
ce_fraction=  1.1757372780487752e-05
species:coords:index
O1 : [ 2.19505852  9.11983513 19.95463814] : 168
O1 : [ 4.39916362  7.04843001 17.67587455] : 147
O1 : [ 4.78437051  9.06513253 19.25246099] : 135
O1 : [ 5.53381504  9.04598662 16.62260882] : 127
O1 : [ 3.30975376 11.2960869  18.77992668] : 108
O1 : [ 1.13931764  9.1353342  15.33307594] : 173
O1 : [ 0.15755574  9.13077565 17.9077255 ] : 77
O1 : [ 1.75987163  6.85514749 18.35597066] : 115
O1 : [ 2.60659701  6.94631849 15.72391039] : 96
O1 : [ 4.11469709 11.29699861 16.13682589] : 98
O1 : [ 1.4396729  11.37722909 16.79484096] : 163
O1 : [ 3.75893855  9.20006561 14.38800732] : 119
!!!atention to nb coordination!!!
         [2.562043211516984, 2.424037206842966, 2.4246952042670697, 2.637251848144471, 2.5605514788957473, 2.932066264400221, 2.928841653331928, 2.6921842855471323, 2.831970292095539, 2.839346375640153, 2.9216531865542144, 3.2352337504293938]
         [2.562043211516987, 2.4240372068429648, 2.4246952042670697, 2.637251848144471, 2.560551478895746, 2.9320662644002207, 2.9288416533319284, 2.6921842855471314, 2.831970292095538, 2.839346375640153, 2.9216531865542144, 3.235233750429394]


**isite= 4
Pr1 : [6.05985549 4.60887639 6.50419189]

ce_symbol  = C:12
ce_fraction=  0.9996569962063797
species:coords:index
O1 : [7.78111709 4.61051747 8.21193972] : 136
O1 : [8.53056163 4.62966338 5.58208755] : 128
O1 : [6.30650034 2.3795631  7.73940541] : 107
O1 : [5.19180511 4.55581487 8.91411687] : 167
O1 : [7.3959102  6.62721999 6.63535328] : 148
O1 : [4.75661821 6.82050251 7.31544939] : 116
O1 : [3.15430232 4.54487435 6.86720423] : 74
O1 : [4.13606423 4.5403158  4.29255467] : 170
O1 : [7.11144368 2.37865139 5.09630462] : 101
O1 : [6.75568514 4.47558439 3.34748605] : 120
O1 : [5.6033436  6.72933151 4.68338912] : 95
O1 : [4.43641948 2.29842091 5.75431969] : 164
!!!atention to nb coordination!!!
         [2.4246952042670693, 2.637251848144469, 2.560551478895745, 2.5620432115169867, 2.424037206842965, 2.692184285547132, 2.928841653331929, 2.932066264400222, 2.839346375640153, 3.235233750429395, 2.831970292095539, 2.921653186554216]
         [2.4246952042670693, 2.6372518481444702, 2.560551478895745, 2.562043211516986, 2.4240372068429656, 2.6921842855471314, 2.9288416533319284, 2.9320662644002216, 2.8393463756401522, 3.2352337504293955, 2.831970292095539, 2.9216531865542152]

ce_symbol  = I:12
ce_fraction=  0.00033124642083979746
species:coords:index
O1 : [7.78111709 4.61051747 8.21193972] : 136
O1 : [8.53056163 4.62966338 5.58208755] : 128
O1 : [6.30650034 2.3795631  7.73940541] : 107
O1 : [5.19180511 4.55581487 8.91411687] : 167
O1 : [7.3959102  6.62721999 6.63535328] : 148
O1 : [4.75661821 6.82050251 7.31544939] : 116
O1 : [3.15430232 4.54487435 6.86720423] : 74
