cif name= ./9007149.cif
./9007149.cif
Full Formula (Ca24 Cr16 Si24 O96)
Reduced Formula: Ca3Cr2(SiO4)3
abc   :  11.997300  11.997300  11.997300
angles:  90.000000  90.000000  90.000000
Sites (160)
  #  SP          a        b        c
---  ----  -------  -------  -------
  0  Ca    0.125    0        0.25
  1  Ca    0.25     0.375    0.5
  2  Ca    0.5      0.25     0.875
  3  Ca    0.125    0.5      0.75
  4  Ca    0.25     0.125    0
  5  Ca    0        0.25     0.625
  6  Ca    0.375    0        0.75
  7  Ca    0.375    0.5      0.25
  8  Ca    0.25     0.625    0
  9  Ca    0.25     0.875    0.5
 10  Ca    0.5      0.75     0.625
 11  Ca    0        0.75     0.875
 12  Ca    0.625    0.5      0.75
 13  Ca    0.75     0.875    0
 14  Ca    0        0.75     0.375
 15  Ca    0.625    0        0.25
 16  Ca    0.75     0.625    0.5
 17  Ca    0.5      0.75     0.125
 18  Ca    0.875    0.5      0.25
 19  Ca    0.875    0        0.75
 20  Ca    0.75     0.125    0.5
 21  Ca    0.75     0.375    0
 22  Ca    0        0.25     0.125
 23  Ca    0.5      0.25     0.375
 24  Cr    0        0        0
 25  Cr    0.5      0        0
 26  Cr    0.75     0.25     0.75
 27  Cr    0.25     0.25     0.25
 28  Cr    0        0.5      0
 29  Cr    0        0        0.5
 30  Cr    0.25     0.25     0.75
 31  Cr    0.25     0.75     0.75
 32  Cr    0.5      0.5      0.5
 33  Cr    0        0.5      0.5
 34  Cr    0.25     0.75     0.25
 35  Cr    0.75     0.75     0.75
 36  Cr    0.5      0        0.5
 37  Cr    0.5      0.5      0
 38  Cr    0.75     0.75     0.25
 39  Cr    0.75     0.25     0.25
 40  Si    0.875    0.5      0.75
 41  Si    0.25     0.125    0.5
 42  Si    0.5      0.25     0.625
 43  Si    0.375    0.5      0.75
 44  Si    0.25     0.375    0
 45  Si    0        0.25     0.875
 46  Si    0.125    0        0.75
 47  Si    0.5      0.25     0.125
 48  Si    0        0.25     0.375
 49  Si    0.75     0.125    0
 50  Si    0.75     0.375    0.5
 51  Si    0.625    0        0.75
